Latitude,Longitude,Temperature
36.099999999999994,32.20000000000031,18.5
36.099999999999994,32.26666666666698,18.5
36.099999999999994,32.33333333333365,28.5
36.099999999999994,33.96666666666707,23.5
36.099999999999994,34.0000000000004,23.5
36.099999999999994,34.03333333333373,23.5
36.099999999999994,34.06666666666707,23.5
36.099999999999994,34.100000000000406,23.5
36.099999999999994,34.13333333333374,23.5
36.099999999999994,34.16666666666707,23.5
36.099999999999994,34.20000000000041,23.5
36.099999999999994,34.233333333333746,23.5
36.099999999999994,34.26666666666708,23.5
36.099999999999994,34.30000000000041,26.0
36.133333333333326,31.20000000000026,27.5
36.133333333333326,31.233333333333594,18.5
36.133333333333326,31.26666666666693,18.5
36.133333333333326,31.300000000000264,18.5
36.133333333333326,31.3333333333336,18.5
36.133333333333326,31.366666666666934,18.5
36.133333333333326,31.40000000000027,18.5
36.133333333333326,31.46666666666694,18.5
36.133333333333326,31.500000000000274,18.5
36.133333333333326,31.53333333333361,18.5
36.133333333333326,31.566666666666944,18.5
36.133333333333326,31.60000000000028,18.5
36.133333333333326,31.633333333333614,18.5
36.133333333333326,31.66666666666695,18.5
36.133333333333326,31.700000000000284,18.5
36.133333333333326,31.73333333333362,18.5
36.133333333333326,31.766666666666953,18.5
36.133333333333326,31.80000000000029,18.5
36.133333333333326,31.833333333333623,18.5
36.133333333333326,31.86666666666696,18.5
36.133333333333326,31.900000000000293,18.5
36.133333333333326,31.93333333333363,18.5
36.133333333333326,31.966666666666963,18.5
36.133333333333326,32.0000000000003,18.5
36.133333333333326,32.03333333333363,18.5
36.133333333333326,32.06666666666697,18.5
36.133333333333326,32.10000000000031,18.5
36.133333333333326,32.13333333333364,18.5
36.133333333333326,32.16666666666697,18.5
36.133333333333326,32.20000000000031,18.5
36.133333333333326,32.23333333333365,18.5
36.133333333333326,32.26666666666698,18.5
36.133333333333326,32.30000000000031,18.5
36.133333333333326,32.33333333333365,18.5
36.133333333333326,33.96666666666707,23.5
36.133333333333326,34.0000000000004,23.5
36.133333333333326,34.03333333333373,23.5
36.133333333333326,34.06666666666707,23.5
36.133333333333326,34.100000000000406,23.5
36.133333333333326,34.13333333333374,23.5
36.133333333333326,34.16666666666707,23.5
36.133333333333326,34.20000000000041,23.5
36.133333333333326,34.233333333333746,23.5
36.133333333333326,34.26666666666708,23.5
36.16666666666666,29.06666666666682,31.0
36.16666666666666,29.53333333333351,28.5
36.16666666666666,31.233333333333594,18.5
36.16666666666666,31.26666666666693,18.5
36.16666666666666,31.300000000000264,18.5
36.16666666666666,31.3333333333336,18.5
36.16666666666666,31.366666666666934,18.5
36.16666666666666,31.40000000000027,18.5
36.16666666666666,31.46666666666694,18.5
36.16666666666666,31.500000000000274,18.5
36.16666666666666,31.53333333333361,18.5
36.16666666666666,31.566666666666944,18.5
36.16666666666666,31.60000000000028,18.5
36.16666666666666,31.633333333333614,18.5
36.16666666666666,31.66666666666695,18.5
36.16666666666666,31.700000000000284,18.5
36.16666666666666,31.73333333333362,18.5
36.16666666666666,31.766666666666953,18.5
36.16666666666666,31.80000000000029,18.5
36.16666666666666,31.833333333333623,18.5
36.16666666666666,31.86666666666696,18.5
36.16666666666666,31.900000000000293,18.5
36.16666666666666,31.93333333333363,18.5
36.16666666666666,31.966666666666963,18.5
36.16666666666666,32.0000000000003,18.5
36.16666666666666,32.03333333333363,18.5
36.16666666666666,32.06666666666697,18.5
36.16666666666666,32.10000000000031,18.5
36.16666666666666,32.13333333333364,18.5
36.16666666666666,32.16666666666697,18.5
36.16666666666666,32.20000000000031,18.5
36.16666666666666,32.23333333333365,18.5
36.16666666666666,32.26666666666698,18.5
36.16666666666666,32.30000000000031,18.5
36.16666666666666,32.33333333333365,18.5
36.16666666666666,33.93333333333373,23.5
36.16666666666666,33.96666666666707,23.5
36.16666666666666,34.0000000000004,23.5
36.16666666666666,34.03333333333373,23.5
36.16666666666666,34.06666666666707,23.5
36.16666666666666,34.100000000000406,23.5
36.16666666666666,34.13333333333374,23.5
36.16666666666666,34.16666666666707,23.5
36.16666666666666,34.20000000000041,23.5
36.16666666666666,34.53333333333376,27.5
36.19999999999999,28.900000000000144,28.5
36.19999999999999,29.033333333333484,31.0
36.19999999999999,29.566666666666844,28.5
36.19999999999999,29.766666666666854,26.0
36.19999999999999,31.20000000000026,18.5
36.19999999999999,31.233333333333594,18.5
36.19999999999999,31.26666666666693,18.5
36.19999999999999,31.300000000000264,18.5
36.19999999999999,31.3333333333336,18.5
36.19999999999999,31.366666666666934,18.5
36.19999999999999,31.40000000000027,18.5
36.19999999999999,31.46666666666694,18.5
36.19999999999999,31.500000000000274,18.5
36.19999999999999,31.53333333333361,18.5
36.19999999999999,31.566666666666944,18.5
36.19999999999999,31.60000000000028,18.5
36.19999999999999,31.633333333333614,18.5
36.19999999999999,31.66666666666695,18.5
36.19999999999999,31.700000000000284,18.5
36.19999999999999,31.73333333333362,18.5
36.19999999999999,31.766666666666953,18.5
36.19999999999999,31.80000000000029,18.5
36.19999999999999,31.833333333333623,18.5
36.19999999999999,31.86666666666696,18.5
36.19999999999999,31.900000000000293,18.5
36.19999999999999,31.93333333333363,18.5
36.19999999999999,31.966666666666963,18.5
36.19999999999999,32.0000000000003,18.5
36.19999999999999,32.03333333333363,18.5
36.19999999999999,32.06666666666697,18.5
36.19999999999999,32.10000000000031,18.5
36.19999999999999,32.13333333333364,18.5
36.19999999999999,32.16666666666697,18.5
36.19999999999999,32.20000000000031,18.5
36.19999999999999,32.23333333333365,18.5
36.19999999999999,32.26666666666698,18.5
36.19999999999999,32.30000000000031,18.5
36.19999999999999,32.33333333333365,18.5
36.19999999999999,32.46666666666699,18.5
36.19999999999999,33.90000000000039,23.5
36.19999999999999,33.93333333333373,23.5
36.19999999999999,33.96666666666707,23.5
36.19999999999999,34.0000000000004,23.5
36.19999999999999,34.03333333333373,23.5
36.19999999999999,34.06666666666707,23.5
36.19999999999999,34.100000000000406,23.5
36.19999999999999,34.13333333333374,23.5
36.23333333333332,28.86666666666681,28.5
36.23333333333332,29.66666666666685,23.5
36.23333333333332,29.766666666666854,23.5
36.23333333333332,29.80000000000019,23.5
36.23333333333332,31.166666666666924,18.5
36.23333333333332,31.20000000000026,18.5
36.23333333333332,31.233333333333594,18.5
36.23333333333332,31.26666666666693,18.5
36.23333333333332,31.300000000000264,18.5
36.23333333333332,31.3333333333336,18.5
36.23333333333332,31.366666666666934,18.5
36.23333333333332,31.46666666666694,18.5
36.23333333333332,31.500000000000274,18.5
36.23333333333332,31.53333333333361,18.5
36.23333333333332,31.566666666666944,18.5
36.23333333333332,31.60000000000028,18.5
36.23333333333332,31.633333333333614,18.5
36.23333333333332,31.66666666666695,18.5
36.23333333333332,31.700000000000284,18.5
36.23333333333332,31.73333333333362,18.5
36.23333333333332,31.766666666666953,18.5
36.23333333333332,31.80000000000029,18.5
36.23333333333332,31.833333333333623,18.5
36.23333333333332,31.86666666666696,18.5
36.23333333333332,31.900000000000293,18.5
36.23333333333332,31.93333333333363,18.5
36.23333333333332,31.966666666666963,18.5
36.23333333333332,32.0000000000003,18.5
36.23333333333332,32.03333333333363,18.5
36.23333333333332,32.06666666666697,18.5
36.23333333333332,32.10000000000031,18.5
36.23333333333332,32.13333333333364,18.5
36.23333333333332,32.16666666666697,18.5
36.23333333333332,32.20000000000031,18.5
36.23333333333332,32.23333333333365,18.5
36.23333333333332,32.26666666666698,18.5
36.23333333333332,32.30000000000031,18.5
36.23333333333332,32.33333333333365,18.5
36.23333333333332,32.36666666666699,18.5
36.23333333333332,32.40000000000032,18.5
36.23333333333332,32.43333333333365,18.5
36.23333333333332,32.46666666666699,18.5
36.23333333333332,32.50000000000033,18.5
36.23333333333332,32.53333333333366,18.5
36.23333333333332,33.93333333333373,23.5
36.23333333333332,33.96666666666707,23.5
36.23333333333332,34.0000000000004,23.5
36.23333333333332,34.03333333333373,23.5
36.26666666666665,29.00000000000015,31.0
36.26666666666665,29.66666666666685,23.5
36.26666666666665,29.700000000000184,23.5
36.26666666666665,29.73333333333352,23.5
36.26666666666665,29.766666666666854,23.5
36.26666666666665,29.80000000000019,23.5
36.26666666666665,31.100000000000254,28.5
36.26666666666665,31.166666666666924,18.5
36.26666666666665,31.20000000000026,18.5
36.26666666666665,31.233333333333594,18.5
36.26666666666665,31.26666666666693,18.5
36.26666666666665,31.300000000000264,18.5
36.26666666666665,31.3333333333336,18.5
36.26666666666665,31.366666666666934,18.5
36.26666666666665,31.46666666666694,18.5
36.26666666666665,31.500000000000274,18.5
36.26666666666665,31.53333333333361,18.5
36.26666666666665,31.566666666666944,18.5
36.26666666666665,31.60000000000028,18.5
36.26666666666665,31.633333333333614,18.5
36.26666666666665,31.66666666666695,18.5
36.26666666666665,31.700000000000284,18.5
36.26666666666665,31.73333333333362,18.5
36.26666666666665,31.766666666666953,18.5
36.26666666666665,31.80000000000029,18.5
36.26666666666665,31.833333333333623,18.5
36.26666666666665,31.86666666666696,18.5
36.26666666666665,31.900000000000293,18.5
36.26666666666665,31.93333333333363,18.5
36.26666666666665,31.966666666666963,18.5
36.26666666666665,32.0000000000003,18.5
36.26666666666665,32.03333333333363,18.5
36.26666666666665,32.06666666666697,18.5
36.26666666666665,32.10000000000031,18.5
36.26666666666665,32.13333333333364,18.5
36.26666666666665,32.16666666666697,18.5
36.26666666666665,32.20000000000031,18.5
36.26666666666665,32.23333333333365,18.5
36.26666666666665,32.26666666666698,18.5
36.26666666666665,32.30000000000031,18.5
36.26666666666665,32.33333333333365,18.5
36.26666666666665,32.36666666666699,18.5
36.26666666666665,32.40000000000032,18.5
36.26666666666665,32.43333333333365,18.5
36.26666666666665,32.46666666666699,18.5
36.26666666666665,32.50000000000033,18.5
36.26666666666665,32.53333333333366,18.5
36.26666666666665,33.90000000000039,28.5
36.26666666666665,33.96666666666707,26.0
36.26666666666665,34.30000000000041,26.0
36.26666666666665,34.53333333333376,28.5
36.29999999999998,29.66666666666685,23.5
36.29999999999998,29.700000000000184,23.5
36.29999999999998,29.73333333333352,23.5
36.29999999999998,29.766666666666854,23.5
36.29999999999998,29.80000000000019,23.5
36.29999999999998,29.833333333333524,28.5
36.29999999999998,31.13333333333359,18.5
36.29999999999998,31.166666666666924,18.5
36.29999999999998,31.20000000000026,18.5
36.29999999999998,31.233333333333594,18.5
36.29999999999998,31.26666666666693,18.5
36.29999999999998,31.300000000000264,18.5
36.29999999999998,31.3333333333336,18.5
36.29999999999998,31.366666666666934,18.5
36.29999999999998,31.433333333333604,18.5
36.29999999999998,31.566666666666944,18.5
36.29999999999998,31.60000000000028,18.5
36.29999999999998,31.73333333333362,18.5
36.29999999999998,31.766666666666953,18.5
36.29999999999998,31.86666666666696,18.5
36.29999999999998,31.900000000000293,18.5
36.29999999999998,31.93333333333363,18.5
36.29999999999998,31.966666666666963,18.5
36.29999999999998,32.0000000000003,18.5
36.29999999999998,32.03333333333363,18.5
36.29999999999998,32.06666666666697,18.5
36.29999999999998,32.10000000000031,18.5
36.29999999999998,32.13333333333364,18.5
36.29999999999998,32.16666666666697,18.5
36.29999999999998,32.20000000000031,18.5
36.29999999999998,32.23333333333365,18.5
36.29999999999998,32.26666666666698,18.5
36.29999999999998,32.30000000000031,18.5
36.29999999999998,32.33333333333365,18.5
36.29999999999998,32.36666666666699,18.5
36.29999999999998,32.40000000000032,18.5
36.29999999999998,32.43333333333365,18.5
36.29999999999998,32.46666666666699,18.5
36.29999999999998,32.50000000000033,18.5
36.29999999999998,32.53333333333366,18.5
36.333333333333314,28.766666666666804,28.5
36.333333333333314,29.566666666666844,23.5
36.333333333333314,29.60000000000018,23.5
36.333333333333314,29.633333333333514,23.5
36.333333333333314,29.66666666666685,23.5
36.333333333333314,29.700000000000184,23.5
36.333333333333314,29.73333333333352,23.5
36.333333333333314,29.766666666666854,23.5
36.333333333333314,29.80000000000019,23.5
36.333333333333314,29.833333333333524,28.5
36.333333333333314,31.100000000000254,18.5
36.333333333333314,31.13333333333359,18.5
36.333333333333314,31.166666666666924,18.5
36.333333333333314,31.20000000000026,18.5
36.333333333333314,31.233333333333594,18.5
36.333333333333314,31.26666666666693,18.5
36.333333333333314,31.300000000000264,18.5
36.333333333333314,31.3333333333336,18.5
36.333333333333314,31.366666666666934,18.5
36.333333333333314,31.433333333333604,18.5
36.333333333333314,31.46666666666694,18.5
36.333333333333314,31.500000000000274,18.5
36.333333333333314,31.53333333333361,18.5
36.333333333333314,31.66666666666695,18.5
36.333333333333314,31.766666666666953,18.5
36.333333333333314,31.80000000000029,18.5
36.333333333333314,31.86666666666696,18.5
36.333333333333314,31.900000000000293,18.5
36.333333333333314,31.93333333333363,18.5
36.333333333333314,31.966666666666963,18.5
36.333333333333314,32.0000000000003,18.5
36.333333333333314,32.03333333333363,18.5
36.333333333333314,32.06666666666697,18.5
36.333333333333314,32.10000000000031,18.5
36.333333333333314,32.13333333333364,18.5
36.333333333333314,32.16666666666697,18.5
36.333333333333314,32.20000000000031,18.5
36.333333333333314,32.23333333333365,18.5
36.333333333333314,32.26666666666698,18.5
36.333333333333314,32.30000000000031,18.5
36.333333333333314,32.33333333333365,18.5
36.333333333333314,32.36666666666699,18.5
36.333333333333314,32.40000000000032,18.5
36.333333333333314,32.43333333333365,18.5
36.333333333333314,32.46666666666699,18.5
36.333333333333314,32.50000000000033,18.5
36.333333333333314,32.53333333333366,18.5
36.333333333333314,32.56666666666699,18.5
36.333333333333314,32.63333333333367,28.5
36.333333333333314,34.233333333333746,26.0
36.333333333333314,34.26666666666708,23.5
36.333333333333314,34.30000000000041,23.5
36.333333333333314,34.33333333333375,23.5
36.333333333333314,34.366666666667086,23.5
36.333333333333314,34.40000000000042,23.5
36.333333333333314,34.43333333333375,23.5
36.366666666666646,28.766666666666804,28.5
36.366666666666646,29.60000000000018,23.5
36.366666666666646,29.633333333333514,23.5
36.366666666666646,29.66666666666685,23.5
36.366666666666646,29.700000000000184,23.5
36.366666666666646,29.73333333333352,23.5
36.366666666666646,29.766666666666854,23.5
36.366666666666646,29.80000000000019,23.5
36.366666666666646,31.100000000000254,18.5
36.366666666666646,31.13333333333359,18.5
36.366666666666646,31.166666666666924,18.5
36.366666666666646,31.20000000000026,18.5
36.366666666666646,31.233333333333594,18.5
36.366666666666646,31.26666666666693,18.5
36.366666666666646,31.300000000000264,18.5
36.366666666666646,31.3333333333336,18.5
36.366666666666646,31.366666666666934,18.5
36.366666666666646,31.433333333333604,18.5
36.366666666666646,31.46666666666694,18.5
36.366666666666646,31.500000000000274,18.5
36.366666666666646,31.53333333333361,18.5
36.366666666666646,31.566666666666944,18.5
36.366666666666646,31.60000000000028,18.5
36.366666666666646,31.633333333333614,18.5
36.366666666666646,31.66666666666695,18.5
36.366666666666646,31.700000000000284,18.5
36.366666666666646,31.80000000000029,18.5
36.366666666666646,31.833333333333623,18.5
36.366666666666646,31.86666666666696,18.5
36.366666666666646,31.900000000000293,18.5
36.366666666666646,31.966666666666963,18.5
36.366666666666646,32.0000000000003,18.5
36.366666666666646,32.03333333333363,18.5
36.366666666666646,32.06666666666697,18.5
36.366666666666646,32.10000000000031,18.5
36.366666666666646,32.13333333333364,18.5
36.366666666666646,32.16666666666697,18.5
36.366666666666646,32.20000000000031,18.5
36.366666666666646,32.23333333333365,18.5
36.366666666666646,32.26666666666698,18.5
36.366666666666646,32.30000000000031,18.5
36.366666666666646,32.33333333333365,18.5
36.366666666666646,32.36666666666699,18.5
36.366666666666646,32.40000000000032,18.5
36.366666666666646,32.43333333333365,18.5
36.366666666666646,32.46666666666699,18.5
36.366666666666646,32.50000000000033,18.5
36.366666666666646,32.53333333333366,18.5
36.366666666666646,32.56666666666699,18.5
36.366666666666646,32.60000000000033,18.5
36.366666666666646,34.16666666666707,23.5
36.366666666666646,34.20000000000041,23.5
36.366666666666646,34.233333333333746,23.5
36.366666666666646,34.26666666666708,23.5
36.366666666666646,34.30000000000041,23.5
36.366666666666646,34.33333333333375,23.5
36.366666666666646,34.366666666667086,23.5
36.366666666666646,34.40000000000042,23.5
36.39999999999998,29.60000000000018,23.5
36.39999999999998,29.633333333333514,23.5
36.39999999999998,29.66666666666685,23.5
36.39999999999998,29.700000000000184,23.5
36.39999999999998,29.73333333333352,23.5
36.39999999999998,29.766666666666854,23.5
36.39999999999998,29.80000000000019,23.5
36.39999999999998,29.833333333333524,23.5
36.39999999999998,31.06666666666692,18.5
36.39999999999998,31.100000000000254,18.5
36.39999999999998,31.13333333333359,18.5
36.39999999999998,31.166666666666924,18.5
36.39999999999998,31.20000000000026,18.5
36.39999999999998,31.233333333333594,18.5
36.39999999999998,31.26666666666693,18.5
36.39999999999998,31.300000000000264,18.5
36.39999999999998,31.3333333333336,18.5
36.39999999999998,31.366666666666934,18.5
36.39999999999998,31.433333333333604,18.5
36.39999999999998,31.46666666666694,18.5
36.39999999999998,31.500000000000274,18.5
36.39999999999998,31.53333333333361,18.5
36.39999999999998,31.566666666666944,18.5
36.39999999999998,31.60000000000028,18.5
36.39999999999998,31.633333333333614,18.5
36.39999999999998,31.66666666666695,18.5
36.39999999999998,31.700000000000284,18.5
36.39999999999998,31.73333333333362,18.5
36.39999999999998,31.833333333333623,18.5
36.39999999999998,31.966666666666963,18.5
36.39999999999998,32.0000000000003,18.5
36.39999999999998,32.03333333333363,18.5
36.39999999999998,32.06666666666697,18.5
36.39999999999998,32.10000000000031,18.5
36.39999999999998,32.13333333333364,18.5
36.39999999999998,32.16666666666697,18.5
36.39999999999998,32.20000000000031,18.5
36.39999999999998,32.23333333333365,18.5
36.39999999999998,32.26666666666698,18.5
36.39999999999998,32.30000000000031,18.5
36.39999999999998,32.33333333333365,18.5
36.39999999999998,32.36666666666699,18.5
36.39999999999998,32.40000000000032,18.5
36.39999999999998,32.43333333333365,18.5
36.39999999999998,32.46666666666699,18.5
36.39999999999998,32.50000000000033,18.5
36.39999999999998,32.53333333333366,18.5
36.39999999999998,32.56666666666699,18.5
36.39999999999998,32.60000000000033,18.5
36.39999999999998,32.63333333333367,18.5
36.39999999999998,34.13333333333374,23.5
36.39999999999998,34.16666666666707,23.5
36.39999999999998,34.20000000000041,23.5
36.39999999999998,34.233333333333746,23.5
36.39999999999998,34.26666666666708,23.5
36.39999999999998,34.30000000000041,23.5
36.39999999999998,34.33333333333375,23.5
36.39999999999998,34.366666666667086,23.5
36.39999999999998,34.40000000000042,23.5
36.39999999999998,34.43333333333375,26.0
36.43333333333331,28.766666666666804,28.5
36.43333333333331,28.833333333333474,31.0
36.43333333333331,29.60000000000018,23.5
36.43333333333331,29.633333333333514,23.5
36.43333333333331,29.66666666666685,23.5
36.43333333333331,29.700000000000184,23.5
36.43333333333331,29.73333333333352,23.5
36.43333333333331,29.766666666666854,23.5
36.43333333333331,29.80000000000019,23.5
36.43333333333331,29.833333333333524,23.5
36.43333333333331,30.900000000000244,18.5
36.43333333333331,30.93333333333358,18.5
36.43333333333331,30.966666666666914,18.5
36.43333333333331,31.00000000000025,18.5
36.43333333333331,31.033333333333584,18.5
36.43333333333331,31.06666666666692,18.5
36.43333333333331,31.100000000000254,18.5
36.43333333333331,31.13333333333359,18.5
36.43333333333331,31.166666666666924,18.5
36.43333333333331,31.20000000000026,18.5
36.43333333333331,31.233333333333594,18.5
36.43333333333331,31.26666666666693,18.5
36.43333333333331,31.300000000000264,18.5
36.43333333333331,31.3333333333336,18.5
36.43333333333331,31.366666666666934,18.5
36.43333333333331,31.433333333333604,18.5
36.43333333333331,31.46666666666694,18.5
36.43333333333331,31.500000000000274,18.5
36.43333333333331,31.53333333333361,18.5
36.43333333333331,31.566666666666944,18.5
36.43333333333331,31.60000000000028,18.5
36.43333333333331,31.633333333333614,18.5
36.43333333333331,31.66666666666695,18.5
36.43333333333331,31.700000000000284,18.5
36.43333333333331,31.73333333333362,18.5
36.43333333333331,31.766666666666953,18.5
36.43333333333331,31.93333333333363,18.5
36.43333333333331,31.966666666666963,18.5
36.43333333333331,32.0000000000003,18.5
36.43333333333331,32.03333333333363,18.5
36.43333333333331,32.06666666666697,18.5
36.43333333333331,32.10000000000031,18.5
36.43333333333331,32.13333333333364,18.5
36.43333333333331,32.16666666666697,18.5
36.43333333333331,32.20000000000031,18.5
36.43333333333331,32.23333333333365,18.5
36.43333333333331,32.26666666666698,18.5
36.43333333333331,32.30000000000031,18.5
36.43333333333331,32.33333333333365,18.5
36.43333333333331,32.36666666666699,18.5
36.43333333333331,32.40000000000032,18.5
36.43333333333331,32.43333333333365,18.5
36.43333333333331,32.46666666666699,18.5
36.43333333333331,32.50000000000033,18.5
36.43333333333331,32.53333333333366,18.5
36.43333333333331,32.56666666666699,18.5
36.43333333333331,32.60000000000033,18.5
36.43333333333331,32.63333333333367,18.5
36.43333333333331,32.666666666667,18.5
36.43333333333331,33.53333333333371,23.5
36.43333333333331,34.06666666666707,28.5
36.43333333333331,34.100000000000406,23.5
36.43333333333331,34.13333333333374,23.5
36.43333333333331,34.16666666666707,23.5
36.43333333333331,34.20000000000041,23.5
36.43333333333331,34.233333333333746,23.5
36.43333333333331,34.26666666666708,23.5
36.43333333333331,34.30000000000041,23.5
36.43333333333331,34.33333333333375,23.5
36.43333333333331,34.43333333333375,23.5
36.46666666666664,29.60000000000018,23.5
36.46666666666664,29.633333333333514,23.5
36.46666666666664,29.66666666666685,23.5
36.46666666666664,29.700000000000184,23.5
36.46666666666664,29.73333333333352,23.5
36.46666666666664,29.766666666666854,23.5
36.46666666666664,29.80000000000019,23.5
36.46666666666664,29.833333333333524,23.5
36.46666666666664,30.86666666666691,23.5
36.46666666666664,30.900000000000244,18.5
36.46666666666664,30.93333333333358,18.5
36.46666666666664,30.966666666666914,18.5
36.46666666666664,31.00000000000025,18.5
36.46666666666664,31.033333333333584,18.5
36.46666666666664,31.06666666666692,18.5
36.46666666666664,31.100000000000254,18.5
36.46666666666664,31.13333333333359,18.5
36.46666666666664,31.166666666666924,18.5
36.46666666666664,31.20000000000026,18.5
36.46666666666664,31.233333333333594,18.5
36.46666666666664,31.26666666666693,18.5
36.46666666666664,31.300000000000264,18.5
36.46666666666664,31.3333333333336,18.5
36.46666666666664,31.433333333333604,18.5
36.46666666666664,31.46666666666694,18.5
36.46666666666664,31.500000000000274,18.5
36.46666666666664,31.53333333333361,18.5
36.46666666666664,31.566666666666944,18.5
36.46666666666664,31.60000000000028,18.5
36.46666666666664,31.633333333333614,18.5
36.46666666666664,31.66666666666695,18.5
36.46666666666664,31.700000000000284,18.5
36.46666666666664,31.73333333333362,18.5
36.46666666666664,31.766666666666953,18.5
36.46666666666664,31.86666666666696,18.5
36.46666666666664,31.900000000000293,18.5
36.46666666666664,31.93333333333363,18.5
36.46666666666664,31.966666666666963,18.5
36.46666666666664,32.0000000000003,18.5
36.46666666666664,32.03333333333363,18.5
36.46666666666664,32.06666666666697,18.5
36.46666666666664,32.10000000000031,18.5
36.46666666666664,32.13333333333364,18.5
36.46666666666664,32.16666666666697,18.5
36.46666666666664,32.20000000000031,18.5
36.46666666666664,32.23333333333365,18.5
36.46666666666664,32.26666666666698,18.5
36.46666666666664,32.30000000000031,18.5
36.46666666666664,32.33333333333365,18.5
36.46666666666664,32.36666666666699,18.5
36.46666666666664,32.40000000000032,18.5
36.46666666666664,32.43333333333365,18.5
36.46666666666664,32.46666666666699,18.5
36.46666666666664,32.50000000000033,18.5
36.46666666666664,32.53333333333366,18.5
36.46666666666664,32.56666666666699,18.5
36.46666666666664,32.60000000000033,18.5
36.46666666666664,32.63333333333367,18.5
36.46666666666664,32.666666666667,18.5
36.46666666666664,32.70000000000033,18.5
36.46666666666664,32.76666666666701,27.5
36.46666666666664,33.43333333333371,27.5
36.46666666666664,33.50000000000037,23.5
36.46666666666664,33.53333333333371,23.5
36.46666666666664,33.56666666666705,23.5
36.46666666666664,33.73333333333372,28.5
36.46666666666664,34.20000000000041,23.5
36.46666666666664,34.233333333333746,23.5
36.46666666666664,34.26666666666708,23.5
36.46666666666664,34.30000000000041,23.5
36.46666666666664,34.33333333333375,23.5
36.46666666666664,34.40000000000042,23.5
36.46666666666664,34.43333333333375,23.5
36.49999999999997,29.566666666666844,23.5
36.49999999999997,29.60000000000018,23.5
36.49999999999997,29.633333333333514,23.5
36.49999999999997,29.66666666666685,23.5
36.49999999999997,29.700000000000184,23.5
36.49999999999997,29.73333333333352,23.5
36.49999999999997,29.766666666666854,23.5
36.49999999999997,29.80000000000019,23.5
36.49999999999997,29.833333333333524,23.5
36.49999999999997,29.86666666666686,27.5
36.49999999999997,30.700000000000234,28.5
36.49999999999997,30.73333333333357,23.5
